transaction_id,transaction_status,transaction_at,transaction_location,timezone_transaction,transaction_type
952b66e96ff4f9fc8c3a30fabcecabef,PAID,2024-02-18T01:20:15.312Z,SUNSET ROAD,Asia/Makassar,NEW
d3a1fef58c373bae2df20caac038bf2d,PENDING,2024-07-29T14:31:08.877Z,MENTENG,Asia/Jakarta,RENEWAL
730e889afa062d1563914c6200414e04,PAID,2024-02-01T12:47:46.727Z,SUDIRMAN,Asia/Jakarta,NEW
271f9be022b412e13413821d83603f09,PAID,2024-05-15T07:28:01.083Z,GADING SERPONG,Asia/Jakarta,REJOIN
8e107dc69a2ed49de442e71785699748,PAID,2024-05-09T10:11:47.234Z,SUDIRMAN,Asia/Jakarta,NEW
550a679475208e33dcbda1fefcf1e5c6,EXPIRED,2024-01-09T19:21:32.148Z,BSD,Asia/Jakarta,NEW
43184a96c93ac800931930424b1668cd,PAID,2024-02-28T04:50:46.808Z,CIKINI,Asia/Jakarta,NEW
786c730a1f8c9caccd1b7d66b3ba73b1,PAID,2024-02-04T06:49:38.890Z,SETIABUDI,Asia/Jakarta,RENEWAL
a2976b8fa7e2ef0ae28cc7da96c44b13,PAID,2024-06-06T20:14:08.560Z,KELAPA GADING,Asia/Jakarta,NEW
44cb3ce90c5d581735767d5d9a4913ed,EXPIRED,2024-06-26T18:55:09.878Z,BENHIL,Asia/Jakarta,NEW
5ba97c2d2456422c99e4c072b392cfbb,PAID,2024-07-28T11:25:01.501Z,BSD,Asia/Jakarta,NEW
623a53080e70d3f8c8f1067e2c3fbd45,PAID,2024-02-23T04:57:58.592Z,KEMANG,Asia/Jakarta,RENEWAL
f06d25bb6bef090016f7d086654dc208,PAID,2024-05-27T23:48:39.294Z,PLUIT,Asia/Jakarta,UPGRADE
a7e0fbc245e44edd9b2d059fc9ce4b2a,PAID,2024-05-19T14:42:55.598Z,SUNSET ROAD,Asia/Makassar,NEW
11a0785daa485b6c508767a7cdd53d31,PAID,2024-07-25T01:16:06.682Z,BINTARO,Asia/Jakarta,RENEWAL
7210a7560913ba492b4a950633a4df85,PAID,2024-01-28T13:02:39.046Z,THAMRIN,Asia/Jakarta,NEW
b82268b95e205a39581531a26dfa6976,REFUNDED,2024-03-12T23:32:40.181Z,THAMRIN,Asia/Jakarta,NEW
25bdfcd8bff53210888b593c8e295f6a,FAILED,2024-08-27T04:05:30.282Z,PONDOK INDAH,Asia/Jakarta,NEW
78c2ecba70980f9b675d8b85a02a50cf,PAID,2024-06-04T14:37:49.256Z,BINTARO,Asia/Jakarta,REJOIN
b29919b8bc67bf0f4e7a5206303789b4,PAID,2024-06-17T18:33:24.714Z,SUNSET ROAD,Asia/Makassar,NEW
00ed390eb17b0871201cfadb7294a1dd,PAID,2024-03-17T08:44:13.677Z,SENAYAN,Asia/Jakarta,UPGRADE
c6620ef2eb1cde2c6ad895e7b97e01ac,REFUNDED,2024-02-14T10:02:29.897Z,PONDOK INDAH,Asia/Jakarta,UPGRADE
ce5c903cf55bfea78f2efb5a6587c20f,PAID,2024-04-02T21:57:49.914Z,SENAYAN,Asia/Jakarta,NEW
df3b463ede464a92925a49d769902564,PAID,2024-02-07T17:11:02.699Z,CIKINI,Asia/Jakarta,REJOIN
72b40028c41499cc4246166a767454b1,PAID,2024-05-10T08:02:34.454Z,MENTENG,Asia/Jakarta,REJOIN
3803c990be8a4c4723759eceed98b3c7,CANCELLED,2024-07-06T16:11:57.101Z,SUNSET ROAD,Asia/Makassar,NEW
183c42cf9cb006ea932dd65c8c7858d5,PAID,2024-08-26T15:59:48.376Z,CIKINI,Asia/Jakarta,NEW
d588164a7a300ec2e0db3f5e7e646927,EXPIRED,2024-07-18T16:10:17.786Z,PONDOK INDAH,Asia/Jakarta,NEW
989958ce5fbe0890f310b29ae65cd574,PAID,2024-06-24T13:16:18.532Z,SUNSET ROAD,Asia/Makassar,RENEWAL
67f6d788caf8a5a5966d223f812755f0,FAILED,2024-08-19T01:44:16.011Z,UBUD,Asia/Makassar,NEW
9ed9c3297722ec59dbbd1442bf9755bb,PAID,2024-01-05T05:24:03.242Z,BSD,Asia/Jakarta,NEW
f336550ce737fee64a9ae67a7c677d83,PAID,2024-06-16T07:24:09.513Z,GADING SERPONG,Asia/Jakarta,NEW
72da492f3efcada8bd491a6d4eea6e56,FAILED,2024-08-28T10:26:57.115Z,KUNINGAN,Asia/Jakarta,NEW
9c155c58e97c7f8f889001e9b7ba5907,PAID,2024-01-18T16:47:58.371Z,SERPONG,Asia/Jakarta,NEW
7a13761a013c18fb695c94eed4d7ec59,CANCELLED,2024-02-22T17:34:49.975Z,UBUD,Asia/Makassar,REJOIN
4aed2d2af72b9c00a310d51d0132626b,PENDING,2024-07-07T00:47:56.393Z,DENPASAR,Asia/Makassar,REJOIN
dc57d057b91dcc41a521eeb685ec4a58,PAID,2024-06-01T12:22:06.613Z,TEBET,Asia/Jakarta,REJOIN
5bc4a71c132d7e87c8325415f291aaea,PAID,2024-04-14T07:27:28.64Z,KELAPA GADING,Asia/Jakarta,UPGRADE
fe784e6d76b900a36fa457557da2dbf9,PAID,2024-05-11T04:49:14.511Z,THAMRIN,Asia/Jakarta,NEW
6501ff2bec84d03b9e5581ca2ea5b3e3,PAID,2024-05-07T03:00:21.104Z,BENHIL,Asia/Jakarta,NEW
23a9d865c6f5cb59b506f23e5129e7a2,PAID,2024-03-04T21:55:01.952Z,BINTARO,Asia/Jakarta,NEW
a909910142b953213ca2d1d6aad73365,EXPIRED,2024-08-06T18:10:09.089Z,SUDIRMAN,Asia/Jakarta,NEW
cdb024da962466e7890dde8bed0d6090,PAID,2024-06-17T21:36:57.074Z,SENAYAN,Asia/Jakarta,RENEWAL
fea7a040ec54f705bbc4bffec7906962,PENDING,2024-08-21T03:25:14.798Z,SERPONG,Asia/Jakarta,NEW
0a6a51ffe6b7e5d5a70581f6817fdef1,PAID,2024-04-28T20:33:23.737Z,BENHIL,Asia/Jakarta,NEW
51fd930cb54d6e9188216b8e0bc15d27,EXPIRED,2024-02-19T12:57:57.850Z,THAMRIN,Asia/Jakarta,NEW
0b00be0901e3e01dcb366539038a97be,FAILED,2024-07-15T11:40:21.259Z,SEMINYAK,Asia/Makassar,NEW
f2e37024c01662e7ad035c768b7f7992,PAID,2024-06-27T00:09:21.727Z,SENAYAN,Asia/Jakarta,NEW
938bbe5d8ff612aeaba483ce844f60da,FAILED,2024-07-02T18:00:37.272Z,KELAPA GADING,Asia/Jakarta,NEW
68680e9542ed69830b29002a9fa80f7d,PAID,2024-05-23T03:36:46.843Z,KUNINGAN,Asia/Jakarta,NEW
bbb0ea8b5d9636cb5e781ffb632cc63c,PAID,2024-06-19T06:54:51.771Z,THAMRIN,Asia/Jakarta,NEW
f3d2dc42ed147f2b26b6c831a4cbcdd4,CANCELLED,2024-02-11T06:44:36.481Z,CIKINI,Asia/Jakarta,NEW
bb518ee8e2a8384ab107beba2c3aaf69,PAID,2024-02-15T16:43:27.138Z,CIKINI,Asia/Jakarta,NEW
7e19224c0d045e6efc47bb5b93c2490d,PAID,2024-05-20T01:48:38.717Z,MENTENG,Asia/Jakarta,NEW
d2db10c1e6d3fb25a9b76cf359bbfb82,PAID,2024-01-17T21:59:07.839Z,MENTENG,Asia/Jakarta,REJOIN
0a76a507cd6c939d5a2fb1fe02273fd7,PAID,2024-02-13T13:09:56.328Z,PONDOK INDAH,Asia/Jakarta,NEW
9362bfd947003f1fd66bad14a14fa993,PAID,2024-05-14T11:59:05.176Z,KUNINGAN,Asia/Jakarta,NEW
4d9c66153817370d82fb0de666c96b95,REFUNDED,2024-02-05T06:36:00.456Z,DENPASAR,Asia/Makassar,NEW
c259b858c718fd3acfaa15b62deba870,FAILED,2024-08-21T23:55:19.913Z,ALAM SUTERA,Asia/Jakarta,REJOIN
080dd73f941c6b8324c35f3804f7e2dc,REFUNDED,2024-03-26T09:24:18.223Z,PLUIT,Asia/Jakarta,NEW
96f09623f6c78f1b7a1b28da3890bd19,PAID,2024-07-20T08:35:35.576Z,KEMANG,Asia/Jakarta,NEW
b26fb338337dcfe1642eb1edf8d05dd1,PAID,2024-01-17T15:47:01.757Z,UBUD,Asia/Makassar,UPGRADE
6e9e71c392066d7bab24ff9b2fe90d3b,REFUNDED,2024-07-27T19:37:28.261Z,SENAYAN,Asia/Jakarta,NEW
3f8217906f09e6627b48615e3b4572ef,FAILED,2024-08-07T23:39:58.552Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
c635e94542cb10831f1c9484530d75ec,PAID,2024-08-08T00:43:45.179Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
bcd21656359496577631606ab54102a7,PAID,2024-05-05T22:31:32.974Z,DENPASAR,Asia/Makassar,NEW
54b099d041158b18ebfc2ab5f7b45d9f,PAID,2024-02-19T05:54:31.483Z,MAMPANG,Asia/Jakarta,NEW
ebe849a94461f21dbcaf816787e5afab,PENDING,2024-02-08T23:58:32.148Z,ALAM SUTERA,Asia/Jakarta,NEW
5b661bd095a7c1b270b29d5f5bd611b3,PAID,2024-05-01T19:35:58.855Z,GADING SERPONG,Asia/Jakarta,NEW
6dc20a5c5630e48989e933de091fab75,PAID,2024-01-12T17:02:49.211Z,MENTENG,Asia/Jakarta,RENEWAL
bce38169707e36e6215971a8ab8fbec0,PAID,2024-08-08T00:15:42.240Z,KUNINGAN,Asia/Jakarta,NEW
2f988585d694a45f94bc005acb3f585e,PAID,2024-06-07T02:43:52.538Z,KEMANG,Asia/Jakarta,RENEWAL
184037529773dcf83d9624a9c835cdbc,EXPIRED,2024-07-11T16:26:17.501Z,SUNSET ROAD,Asia/Makassar,RENEWAL
9830c1fbc6b32aed312288834e4644c3,PENDING,2024-05-18T14:36:49.650Z,MAMPANG,Asia/Jakarta,REJOIN
3202c8c9eefe9bd612649d0bcc350adf,PENDING,2024-05-05T20:06:28.418Z,SEMINYAK,Asia/Makassar,NEW
90eb42f27f6f9710b05561f9d0a56cd3,PENDING,2024-08-05T23:12:30.820Z,CIKINI,Asia/Jakarta,NEW
d8b06d7621371d264890171b32e3a61f,PENDING,2024-06-15T04:47:37.593Z,BENHIL,Asia/Jakarta,NEW
94a2da09a9497cc984f08d6478c0e87e,PAID,2024-08-07T19:04:54.76Z,SERPONG,Asia/Jakarta,NEW
6207082469f0069d96f339cf8eae12b6,CANCELLED,2024-07-06T03:27:45.227Z,SUDIRMAN,Asia/Jakarta,NEW
6259f75984acc35137eaac260613e408,PAID,2024-07-28T13:42:33.714Z,CIKINI,Asia/Jakarta,REJOIN
b72378b6b7cd7b87ed7ab117cd2994ca,PAID,2024-01-01T01:14:57.407Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
2e54a52b9a2aa55005bf86a5d816cd40,CANCELLED,2024-01-03T17:53:48.797Z,SETIABUDI,Asia/Jakarta,REJOIN
9c4d23c919add6125a07efad14fa2b42,PAID,2024-04-11T22:16:36.070Z,SETIABUDI,Asia/Jakarta,NEW
45e00de1803e981f98bb8bc0499b6fbd,PAID,2024-04-27T18:09:34.932Z,MAMPANG,Asia/Jakarta,NEW
f9fcba412c64b3fbe89033d649ee7f8d,PENDING,2024-05-25T06:41:04.763Z,DENPASAR,Asia/Makassar,NEW
a85c35b5fc3c84e19ee60e390bf1c135,EXPIRED,2024-01-23T03:40:10.101Z,GADING SERPONG,Asia/Jakarta,NEW
99b83a563160cf979f08ecee1d072dfc,EXPIRED,2024-06-28T14:01:45.743Z,SETIABUDI,Asia/Jakarta,REJOIN
3864e2c9382d475f28f26f08b34478af,FAILED,2024-06-24T20:23:29.991Z,KEMANG,Asia/Jakarta,NEW
10dc7b793ec905760e7c7d99c5f66946,PAID,2024-07-30T22:14:30.788Z,TEBET,Asia/Jakarta,NEW
ed831f9f76ee97814811283e8aedcd27,PAID,2024-03-28T22:18:32.562Z,BENHIL,Asia/Jakarta,NEW
ce487eee7c57c7e3c87cc73aa1b0a2a0,PAID,2024-03-30T19:02:40.797Z,SETIABUDI,Asia/Jakarta,NEW
cd0bd258927d1a92a752994e650670f1,PAID,2024-07-19T11:20:04.877Z,TEBET,Asia/Jakarta,NEW
66a32ad2331b9641bdc01cf3c44bef5d,PENDING,2024-02-28T08:16:38.073Z,BENHIL,Asia/Jakarta,REJOIN
2c0ebb183e4def838417520f91e7194f,PAID,2024-05-19T03:08:02.320Z,PONDOK INDAH,Asia/Jakarta,NEW
7534d6ebe1b4554dbea98e5ab19ebf5d,PAID,2024-05-10T20:14:10.670Z,KEMANG,Asia/Jakarta,NEW
a637dffb63ca0e0aaf64a2e7fa8e0e1e,PENDING,2024-01-06T17:30:09.631Z,MAMPANG,Asia/Jakarta,NEW
e8fe359880f52f17f4f46dba9c479c0c,PAID,2024-06-29T04:51:15.215Z,ALAM SUTERA,Asia/Jakarta,NEW
ae993fd288cb98fa0a6d5a3c23b66b5b,EXPIRED,2024-03-21T12:36:00.23Z,BINTARO,Asia/Jakarta,NEW
e138e46566f645c8de5c6f6140851aaf,PENDING,2024-04-17T08:03:39.557Z,KEMANG,Asia/Jakarta,REJOIN
e35f6f9261f54e8d21202a1b1991efa1,PAID,2024-04-28T16:06:06.461Z,BENHIL,Asia/Jakarta,REJOIN
d52e897a115c2697e51d6c7e8b089990,REFUNDED,2024-07-15T19:23:09.030Z,DENPASAR,Asia/Makassar,NEW
2d77e19d475334c84ca08351b2d73129,PAID,2024-01-14T13:30:29.106Z,SERPONG,Asia/Jakarta,NEW
d8b1b36f78df330cd36328338a766575,PAID,2024-03-19T00:04:17.036Z,PONDOK INDAH,Asia/Jakarta,NEW
a70e8d04d135671f21fd329f57453d88,PAID,2024-01-28T18:21:34.19Z,ADITYAWARMAN,Asia/Jakarta,NEW
3c244792ece35025bd4a4b4c228b787d,PAID,2024-07-29T19:03:03.788Z,CIKINI,Asia/Jakarta,NEW
59afc591468d5c57eff64900aa98da74,REFUNDED,2024-04-20T17:30:58.510Z,BSD,Asia/Jakarta,NEW
555dbbc35de6d591334dd8c3ae6ee754,PENDING,2024-02-07T08:47:55.935Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
b57edd2d7ca36290fe299af6c49521af,PAID,2024-03-09T20:18:02.015Z,MAMPANG,Asia/Jakarta,RENEWAL
dd17f51d9aa1ce42500b8f79cdc87fe2,PAID,2024-02-06T07:21:35.299Z,BSD,Asia/Jakarta,RENEWAL
8a78f882cc6bd1ec97148ba662fd3525,PAID,2024-02-10T21:05:45.491Z,KELAPA GADING,Asia/Jakarta,NEW
3456dfc611a15b8dce96af9e158beec2,PAID,2024-05-18T15:38:42.272Z,UBUD,Asia/Makassar,UPGRADE
43df7c76b05b5c9ac51d2fa42620256b,PAID,2024-05-17T14:35:23.274Z,TEBET,Asia/Jakarta,REJOIN
8ddc0ac6360c5d1031a3f7d9728f7775,PENDING,2024-08-28T11:05:15.213Z,ARTERI PONDOK INDAH,Asia/Jakarta,RENEWAL
9cc2cbadd52e479df54c024971886413,PAID,2024-01-16T19:46:05.406Z,KEMANG,Asia/Jakarta,NEW
2d98e58b358e36c176010828be1b8e4b,PENDING,2024-03-04T14:51:42.815Z,BSD,Asia/Jakarta,NEW
2387de305d8d85de245fb5c66766da9f,EXPIRED,2024-08-15T14:27:56.638Z,KEMANG,Asia/Jakarta,RENEWAL
33177ff9f8460947a584556f447cdd7a,PAID,2024-07-22T23:51:03.433Z,SUNSET ROAD,Asia/Makassar,NEW
9ea4999c71a139a19a7cfdf9f747c3ea,PAID,2024-01-25T22:58:56.856Z,SERPONG,Asia/Jakarta,NEW
8158b55de1930e3e9424a0871f85b9ae,PAID,2024-04-18T20:03:22.945Z,CIKINI,Asia/Jakarta,UPGRADE
b937f8793735b6bb3d4f4505c84bc737,FAILED,2024-05-08T10:34:51.760Z,BENHIL,Asia/Jakarta,NEW
0525ba5a0761ac10092aafa2fddd73eb,FAILED,2024-04-28T08:12:52.644Z,THAMRIN,Asia/Jakarta,REJOIN
c1c9e61fcc52267405a9cee1078b9255,CANCELLED,2024-03-15T05:39:06.284Z,SUDIRMAN,Asia/Jakarta,UPGRADE
81ef0327c304e54322cb4468add24367,PENDING,2024-03-02T12:38:01.635Z,SUNSET ROAD,Asia/Makassar,NEW
8e05d4d2cf6cd3f665e63a9020e214ee,PAID,2024-04-17T13:48:23.699Z,UBUD,Asia/Makassar,NEW
2e0edb393cc21d3420120d34998ee359,EXPIRED,2024-08-08T17:19:10.146Z,PLUIT,Asia/Jakarta,NEW
1fcf6dab11acda053612dac01d7f3a5a,PAID,2024-04-26T06:11:51.685Z,SENAYAN,Asia/Jakarta,NEW
3dec460ca6ee361369ba32b1ca28d7ea,PAID,2024-06-11T10:05:33.966Z,GREENVILLE,Asia/Jakarta,UPGRADE
0ba95bc373e880b6d1d5c485d6e23c18,PAID,2024-05-18T04:51:23.393Z,ALAM SUTERA,Asia/Jakarta,NEW
f88fcc67d57185126285c7d977de5bbe,PAID,2024-05-15T00:26:37.695Z,MAMPANG,Asia/Jakarta,NEW
5847a50e1e6341ced9e0fef3923b4a87,PAID,2024-07-02T06:04:25.912Z,SETIABUDI,Asia/Jakarta,NEW
9cec2b068bf973e19db8fb1d04e28d75,PAID,2024-05-22T00:53:36.937Z,SERPONG,Asia/Jakarta,NEW
501668f937d7c8cd42c184e377350b6e,PAID,2024-01-20T11:05:50.560Z,KUNINGAN,Asia/Jakarta,NEW
38f6ed218d6b510195c93121bae66b53,PAID,2024-01-03T03:51:10.22Z,UBUD,Asia/Makassar,NEW
7d3042effe1e0d3e52f61f0f085990e2,PAID,2024-03-16T00:58:08.605Z,SEMINYAK,Asia/Makassar,REJOIN
9f0e4c4334ce0c5711478e5826408c79,PAID,2024-06-01T22:54:40.248Z,SUDIRMAN,Asia/Jakarta,RENEWAL
cd10a262b1864d868bae90c3358b60cb,EXPIRED,2024-05-29T22:27:12.352Z,TEBET,Asia/Jakarta,NEW
2ba5e9f25bf3f4434fd66ce6fbee8fd0,PAID,2024-01-14T00:27:20.927Z,KUNINGAN,Asia/Jakarta,UPGRADE
a433db3dba2d3f26e5c6e4a32262891b,PAID,2024-06-29T18:10:47.711Z,ADITYAWARMAN,Asia/Jakarta,UPGRADE
4170bed4824316bdd1876f66a49652ec,PAID,2024-01-30T13:21:00.904Z,THAMRIN,Asia/Jakarta,NEW
617a92547611feac250dee334d7318ff,FAILED,2024-06-28T22:20:43.224Z,TEBET,Asia/Jakarta,NEW
9daaf64e46260ae6f43eb00b1a1eef97,PAID,2024-06-27T16:29:21.042Z,PLUIT,Asia/Jakarta,NEW
1af782cacba19fab35f6502b047ca837,PAID,2024-01-18T23:00:53.131Z,GADING SERPONG,Asia/Jakarta,NEW
74f854d62696f1ef9ca6ca4acee6f530,PENDING,2024-08-28T19:32:23.673Z,ADITYAWARMAN,Asia/Jakarta,NEW
d785b625ba334dda90f0c31d52ce4366,EXPIRED,2024-02-01T15:51:53.07Z,THAMRIN,Asia/Jakarta,REJOIN
60415aa05aa8591effb7826adf499c52,PAID,2024-02-19T07:38:57.528Z,THAMRIN,Asia/Jakarta,NEW
7d9b1b25263da4346d396d8d68ee4f38,PAID,2024-02-05T23:44:09.934Z,DENPASAR,Asia/Makassar,RENEWAL
5e184d953cf48ad7b1f62c6e68368781,PAID,2024-06-28T00:16:39.708Z,ALAM SUTERA,Asia/Jakarta,RENEWAL
8528faaf4af92b76500c380814262a4a,PAID,2024-03-18T04:37:47.294Z,SENAYAN,Asia/Jakarta,UPGRADE
b9d445ded076c2556993f74747797d63,PAID,2024-07-05T06:07:32.206Z,SENAYAN,Asia/Jakarta,NEW
7257eefc07d7a2908569cf1358674352,PAID,2024-01-22T22:27:48.567Z,KEMANG,Asia/Jakarta,NEW
59cfd2dad6ceae29795c931a471ebba7,REFUNDED,2024-05-24T14:38:38.017Z,MENTENG,Asia/Jakarta,RENEWAL
f9098cc27b639512dea79f7e0b636599,PAID,2024-02-18T14:35:16.166Z,KUNINGAN,Asia/Jakarta,RENEWAL
f4d31d6a51ebd3a2f554d7b9ef42c43a,PAID,2024-02-14T00:41:02.283Z,UBUD,Asia/Makassar,UPGRADE
778db2c6bb6fbda36f0065e36fc2e460,PENDING,2024-02-21T21:09:45.708Z,GREENVILLE,Asia/Jakarta,REJOIN
a959d0f3439b6de2cf7358bf5c93c147,PAID,2024-06-14T11:34:34.104Z,ADITYAWARMAN,Asia/Jakarta,NEW
ca487b8ac8b7e2994a2b5451d3844a77,PENDING,2024-04-11T09:31:21.564Z,BINTARO,Asia/Jakarta,RENEWAL
4d297bf415e1d95c7a2d2c936b8184fe,PAID,2024-05-08T15:23:40.365Z,DENPASAR,Asia/Makassar,NEW
35be83a44355c2f8e788249b42bd3ffc,PAID,2024-05-16T08:28:43.792Z,ADITYAWARMAN,Asia/Jakarta,NEW
